layers,neurons,activation,epochs,lr,batch_size,mae,mse,r2,accuracy
3,16,ReLU,10,10.0,512,1730.0737928025267,2993159.021716507,-810455.9375,-28734.563213375448
3,16,ReLU,10,1.0,16,26.2394453413943,692.2016662116255,-186.42727661132812,-337.3240890232384
3,16,ReLU,10,1.0,32,31.312460554406996,984.1633603589005,-265.481689453125,-421.8743425734499
3,16,ReLU,10,1.0,64,26.831678999231215,723.6321723053918,-194.9376983642578,-347.19464998718695
3,16,ReLU,10,1.0,128,25.518932951257582,654.9091133583863,-176.32958984375,-325.3155491876264
3,16,ReLU,10,1.0,256,4.594115363790634,24.7990703634234,-5.714838981628418,23.431410603489443
3,16,ReLU,10,1.0,512,10.262711869909408,109.01642931238572,-28.51835060119629,-71.04519783182346
3,16,ReLU,10,0.1,16,1.4852456020688898,3.335254908308055,0.09691387414932251,75.24590663218517
3,16,ReLU,10,0.1,32,1.7215449423936524,4.65726140273534,-0.2610454559326172,71.30758429343913
3,16,ReLU,10,0.1,64,1.6094156951769023,3.5937942579067124,0.026909172534942627,73.17640508038497
3,16,ReLU,10,0.1,128,1.7753432152119089,4.106491747489803,-0.11191380023956299,70.41094641313485
3,16,ReLU,10,0.1,256,1.5768119085483236,3.414214532148561,0.07553398609161377,73.71980152419461
3,16,ReLU,10,0.1,512,1.6393287694764194,3.7638525946048618,-0.01913738250732422,72.67785384205968
3,16,ReLU,10,0.01,16,1.5008196701112932,3.4328651290991115,0.07048386335372925,74.98633883147845
3,16,ReLU,10,0.01,32,1.450836716814244,3.387948038758482,0.08264613151550293,75.81938805309593
3,16,ReLU,10,0.01,64,1.7655951976776123,4.414125638233731,-0.1952117681503296,70.5734133720398
3,16,ReLU,10,0.01,128,1.8523236448319527,4.7566963357880425,-0.28796958923339844,69.12793925280079
3,16,ReLU,10,0.01,256,1.9168537776239094,5.544387818158781,-0.5012525320053101,68.05243703960151
3,16,ReLU,10,0.01,512,1.692375213541883,3.9314325189156167,-0.06451296806335449,71.7937464409686
3,16,ReLU,10,0.001,16,2.747993388426783,10.958922244763219,-1.9673445224761963,54.20011019288695
3,16,ReLU,10,0.001,32,2.8298453034141735,11.551741251875747,-2.1278622150421143,52.83591160976378
3,16,ReLU,10,0.001,64,3.0429723154198616,12.965667826568778,-2.5107107162475586,49.283794743002304
3,16,ReLU,10,0.001,128,2.730176671740575,10.810642638313892,-1.9271950721740723,54.49705547099042
3,16,ReLU,10,0.001,256,2.801852418792304,11.332474499702869,-2.068491220474243,53.302459686794926
3,16,ReLU,10,0.001,512,2.7215465529167906,10.779045940776642,-1.9186394214630127,54.64089078472016
3,16,ReLU,10,0.0001,16,2.8255595851064292,11.531134389548408,-2.1222825050354004,52.907340248226184
3,16,ReLU,10,0.0001,32,2.9910488356803113,12.616805753593551,-2.4162492752075195,50.14918607199481
3,16,ReLU,10,0.0001,64,3.0700898149158657,13.144349367220713,-2.5590920448303223,48.83183641806891
3,16,ReLU,10,0.0001,128,2.859493860345219,11.787370255066298,-2.1916632652282715,52.34176899424634
3,16,ReLU,10,0.0001,256,3.1416399151298173,13.552312302943964,-2.669556140899658,47.63933474783638
3,16,ReLU,10,0.0001,512,2.990784475527017,12.646093676901604,-2.4241795539855957,50.15359207454972
3,16,ReLU,25,10.0,16,6873.662535322474,47247240.34267016,-12793122.0,-114461.04225537456
3,16,ReLU,25,10.0,32,8745.721617353724,76487650.30142261,-20710540.0,-145662.0269558954
3,16,ReLU,25,10.0,64,5841.172425615026,34119298.998939715,-9238473.0,-97252.87376025044
3,16,ReLU,25,10.0,128,8476.873109208776,71857381.40280126,-19456804.0,-141181.21848681296
3,16,ReLU,25,10.0,256,10426.338804853724,108708544.56677297,-29434984.0,-173672.31341422873
3,16,ReLU,25,10.0,512,6026.068909990026,36313510.20112277,-9832600.0,-100334.4818331671
3,16,ReLU,25,1.0,16,11.706490861608627,140.73510268053255,-37.1068115234375,-95.10818102681044
3,16,ReLU,25,1.0,32,2.891478490533558,12.049369120070287,-2.2626044750213623,51.8086918244407
3,16,ReLU,25,1.0,64,5.086350096032975,29.564131687020907,-7.005072593688965,15.227498399450424
3,16,ReLU,25,1.0,128,19.825974809362535,396.762451529084,-106.43126678466797,-230.43291348937558
3,16,ReLU,25,1.0,256,8.971308576299789,84.1775519587964,-21.79273796081543,-49.52180960499648
3,16,ReLU,25,1.0,512,13.106453550622819,175.47229906223976,-46.51259231567383,-118.44089251038032
3,16,ReLU,25,0.1,16,1.4076219692861498,2.921897880846551,0.20883846282958984,76.53963384523084
3,16,ReLU,25,0.1,32,1.031951832433119,2.1362962948468986,0.4215555787086487,82.80080279278135
3,16,ReLU,25,0.1,64,1.4050338482462204,2.890676099194718,0.21729236841201782,76.58276919589633
3,16,ReLU,25,0.1,128,1.5670130669929738,3.4251251268496716,0.07257974147796631,73.88311555011711
3,16,ReLU,25,0.1,256,1.6145613610603566,3.603065119185938,0.02439892292022705,73.09064398232738
3,16,ReLU,25,0.1,512,1.195237214683641,2.3308957575867524,0.36886394023895264,80.07937975527265
3,16,ReLU,25,0.01,16,1.3843950131824394,2.9923555372655817,0.18976056575775146,76.92674978029268
3,16,ReLU,25,0.01,32,1.3044412803988086,2.886155397115963,0.21851640939712524,78.25931199335318
3,16,ReLU,25,0.01,64,1.379807930466131,2.8427882866726555,0.23025888204574585,77.00320115889781
3,16,ReLU,25,0.01,128,1.3425155221429559,2.8997115484880758,0.2148457169532776,77.6247412976174
3,16,ReLU,25,0.01,256,1.3139669903626678,3.0288372406342883,0.17988258600234985,78.1005501606222
3,16,ReLU,25,0.01,512,1.3202966113462515,2.913246364045302,0.21118098497390747,77.99505647756247
3,16,ReLU,25,0.001,16,2.433688076604906,8.856443913882805,-1.398057222366333,59.43853205658489
3,16,ReLU,25,0.001,32,2.77674753895254,11.18298820691401,-2.028014898300171,53.72087435079101
3,16,ReLU,25,0.001,64,2.8756424376903977,11.91143396514565,-2.2252559661865234,52.07262603849336
3,16,ReLU,25,0.001,128,2.5755336956774935,9.740342471838968,-1.63739013671875,57.07443840537512
3,16,ReLU,25,0.001,256,2.7092245915997113,10.668668259256938,-1.8887526988983154,54.84625680667148
3,16,ReLU,25,0.001,512,2.876318521797657,11.90679027232949,-2.223998546600342,52.061357970039055
3,16,ReLU,25,0.0001,16,2.9374304163681417,12.299824463561226,-2.33042049407959,51.0428263938643
3,16,ReLU,25,0.0001,32,2.886224626437992,11.995565029909468,-2.2480361461639404,51.896256226033465
3,16,ReLU,25,0.0001,64,2.977467185687758,12.582129865966499,-2.4068603515625,50.375546905204025
3,16,ReLU,25,0.0001,128,2.9246749515396413,12.239836257256112,-2.3141775131225586,51.2554174743393
3,16,ReLU,25,0.0001,256,2.819768350051791,11.454678024055543,-2.1015806198120117,53.00386083247015
3,16,ReLU,25,0.0001,512,2.7162219533260834,10.734493998614543,-1.9065766334533691,54.72963411123195
3,16,ReLU,50,10.0,16,3821.1749864943486,14601381.97058447,-3953612.0,-63586.24977490581
3,16,ReLU,50,10.0,32,1510.7898572556517,2282489.68596094,-618028.1875,-25079.830954260862
3,16,ReLU,50,10.0,64,4178.348082197474,17458596.38917769,-4727258.5,-69539.13470329122
3,16,ReLU,50,10.0,128,7145.078187333776,51052145.996287316,-13823375.0,-118984.63645556294
3,16,ReLU,50,10.0,256,189.15264762716092,35782.41727875251,-9687.796875,-3052.5441271193486
3,16,ReLU,50,10.0,512,4886.444886552526,23877347.32248972,-6465262.0,-81340.74810920878
3,16,ReLU,50,1.0,16,4.539483415319564,24.300084065567635,-5.579727649688721,24.341943078007265
3,16,ReLU,50,1.0,32,7.355443345739486,57.79572119998954,-14.649333953857422,-22.590722428991427
3,16,ReLU,50,1.0,64,2.0909669940353286,6.72459841072572,-0.8208178281784058,65.15055009941119
3,16,ReLU,50,1.0,128,1.6986905683016946,3.840166912745755,-0.03980112075805664,71.68849052830508
3,16,ReLU,50,1.0,256,5.816267596914413,37.52214314652282,-9.159860610961914,3.062206718093119
3,16,ReLU,50,1.0,512,3.448694097234848,15.58666536390874,-3.220397472381592,42.52176504608587
3,16,ReLU,50,0.1,16,1.6464167396509337,3.7081134060390744,-0.004045009613037109,72.55972100581778
3,16,ReLU,50,0.1,32,1.0639827705162355,2.150294982080665,0.41776514053344727,82.2669538247294
3,16,ReLU,50,0.1,64,0.9861176147810392,1.8577282557726864,0.4969833493232727,83.56470642031601
3,16,ReLU,50,0.1,128,0.9353448603451957,1.9037551524401366,0.48452073335647583,84.41091899424674
3,16,ReLU,50,0.1,256,1.1768301466114415,2.2895846424328634,0.38004976511001587,80.38616422314264
3,16,ReLU,50,0.1,512,1.6056970349440338,3.5264789431804764,0.045136213302612305,73.23838275093277
3,16,ReLU,50,0.01,16,1.3003938944909026,2.627033947514322,0.2886786460876465,78.32676842515163
3,16,ReLU,50,0.01,32,1.2364421075399321,2.4587369695846295,0.3342483639717102,79.39263154100114
3,16,ReLU,50,0.01,64,1.2712266273250534,2.482676759364558,0.32776618003845215,78.81288954458245
3,16,ReLU,50,0.01,128,1.2963467472833945,2.552329185132122,0.3089064359664917,78.39422087861008
3,16,ReLU,50,0.01,256,1.2123603127526899,2.3877241564864424,0.35347652435302734,79.79399478745518
3,16,ReLU,50,0.01,512,1.135628330510277,2.110248720822365,0.42860841751098633,81.07286115816204
3,16,ReLU,50,0.001,16,2.293425304951679,7.8395828793409885,-1.1227219104766846,61.77624491747202
3,16,ReLU,50,0.001,32,1.9919385972034283,6.157328297729605,-0.6672182083129883,66.80102337994288
3,16,ReLU,50,0.001,64,2.3531498521495937,8.358739946374609,-1.263293981552124,60.78083579750677
3,16,ReLU,50,0.001,128,2.4683511972991004,9.02143039974705,-1.44273042678833,58.86081337834832
3,16,ReLU,50,0.001,256,1.922627979700165,5.217566953518687,-0.41275930404663086,67.95620033833059
3,16,ReLU,50,0.001,512,1.9011511582854792,5.458537883367551,-0.47800683975219727,68.31414736190868
3,16,ReLU,50,0.0001,16,2.969023445748832,12.500235987305373,-2.384685754776001,50.516275904186124
3,16,ReLU,50,0.0001,32,2.8883081687874124,11.99861429712214,-2.2488620281219482,51.86153052020978
3,16,ReLU,50,0.0001,64,3.04706052121823,12.98391951872666,-2.515652894973755,49.21565797969617
3,16,ReLU,50,0.0001,128,2.717656124286336,10.736401246575133,-1.907092571258545,54.7057312618944
3,16,ReLU,50,0.0001,256,3.0098453143668795,12.754941116581241,-2.4536523818969727,49.83591142721867
3,16,ReLU,50,0.0001,512,2.9385391373900656,12.300153304735788,-2.3305094242095947,51.02434771016557
3,16,ReLU,100,10.0,16,308.48632682637964,95167.50701321954,-25767.482421875,-5041.43878043966
3,16,ReLU,100,10.0,32,328.7837232224485,108102.4298304032,-29269.869140625,-5379.728720374142
3,16,ReLU,100,10.0,64,26.14377464132106,687.1901268837884,-185.0703125,-335.729577355351
3,16,ReLU,100,10.0,128,203.44046150369846,41391.71455122543,-11206.625,-3290.674358394974
3,16,ReLU,100,10.0,256,334.84768546895776,112126.66563830567,-30359.509765625,-5480.794757815963
3,16,ReLU,100,10.0,512,12.704170835779069,165.0891310122657,-43.701148986816406,-111.73618059631782
3,16,ReLU,100,1.0,16,1.666269905460078,3.7424830624738328,-0.013351202011108398,72.22883490899869
3,16,ReLU,100,1.0,32,1.7501330882944959,4.102004483983864,-0.11069881916046143,70.83111519509173
3,16,ReLU,100,1.0,64,1.7034766944587654,3.8589976768072125,-0.044899940490722656,71.60872175902058
3,16,ReLU,100,1.0,128,1.7453427461303999,4.072087556932715,-0.10259819030761719,70.91095423116
3,16,ReLU,100,1.0,256,1.6861325685577753,3.7961521768551583,-0.027883291244506836,71.89779052403709
3,16,ReLU,100,1.0,512,1.703870891115626,3.8605991953132235,-0.04533350467681885,71.60215181473957
3,16,ReLU,100,0.1,16,0.6647587050782874,0.890300968713978,0.758933424949646,88.92068824869521
3,16,ReLU,100,0.1,32,0.6348641356959692,0.9930107850952277,0.7311227321624756,89.41893107173384
3,16,ReLU,100,0.1,64,0.5390260085005568,0.5483510784706962,0.8515231013298035,91.01623319165739
3,16,ReLU,100,0.1,128,0.5488462625665868,0.6757743828366449,0.8170207142829895,90.85256229055689
3,16,ReLU,100,0.1,256,0.6566137920880148,0.8509392765328128,0.7695913910865784,89.05643679853308
3,16,ReLU,100,0.1,512,0.37955796387460494,0.303064830178098,0.9179391860961914,93.67403393542325
3,16,ReLU,100,0.01,16,0.9158333505439984,1.573046137648748,0.5740666389465332,84.7361108242667
3,16,ReLU,100,0.01,32,0.9608352995052687,1.7046712227852339,0.5384265780448914,83.98607834157885
3,16,ReLU,100,0.01,64,0.8771009736872734,1.4615493613389965,0.6042566299438477,85.38165043854545
3,16,ReLU,100,0.01,128,1.2038178570727085,2.385524167004487,0.3540722131729126,79.9363690487882
3,16,ReLU,100,0.01,256,0.9895385075756844,1.959523702292348,0.46942025423049927,83.50769154040526
3,16,ReLU,100,0.01,512,0.7544376252496496,1.1033661887603048,0.7012418508529663,87.42603957917251
3,16,ReLU,100,0.001,16,1.4753652723686632,3.2094404831551984,0.13098061084747314,75.4105787938556
3,16,ReLU,100,0.001,32,1.5817775855954939,3.57083834605357,0.03312498331069946,73.63704024007511
3,16,ReLU,100,0.001,64,1.457515624679854,3.1599841587247566,0.1443718671798706,75.70807292200243
3,16,ReLU,100,0.001,128,1.5285344233749607,3.4223099013789624,0.07334190607070923,74.52442627708399
3,16,ReLU,100,0.001,256,1.47849527924337,3.2489149781923516,0.12029212713241577,75.3584120126105
3,16,ReLU,100,0.001,512,1.4728438315943906,3.43449117204,0.07004362344741821,75.45260280676015
3,16,ReLU,100,0.0001,16,2.8071119227572114,11.418005335124656,-2.0916504859924316,53.21480128737981
3,16,ReLU,100,0.0001,32,2.8602321513402265,11.798548070534922,-2.1946897506713867,52.32946414432955
3,16,ReLU,100,0.0001,64,3.0138335311278945,12.79741657515463,-2.465153217315674,49.76944114786842
3,16,ReLU,100,0.0001,128,2.9870252383621874,12.571861608091671,-2.4040799140930176,50.21624602729688
3,16,ReLU,100,0.0001,256,2.959566828893854,12.456680645736924,-2.372892379760742,50.673886185102425
3,16,ReLU,100,0.0001,512,2.9155657266489015,12.194279875827476,-2.301842451095581,51.40723788918498
3,16,ReLU,250,10.0,16,18.322229994104262,339.3972863444602,-90.89850616455078,-205.3704999017377
3,16,ReLU,250,10.0,32,1.8122281644924876,4.592660753090499,-0.24355363845825195,69.79619725845853
3,16,ReLU,250,10.0,64,1.6580472544857232,3.725984560699482,-0.008883953094482422,72.36587909190462
3,16,ReLU,250,10.0,128,1.6670676788257932,3.742311773469404,-0.013304948806762695,72.21553868623678
3,16,ReLU,250,10.0,256,1.6610894800641576,3.7128012924290736,-0.005314469337463379,72.31517533226403
3,16,ReLU,250,10.0,512,1.6511598320999326,3.7147424620362295,-0.0058400630950927734,72.48066946500113
3,16,ReLU,250,1.0,16,1.6523298219586096,3.716486532367143,-0.006312131881713867,72.46116963402318
3,16,ReLU,250,1.0,32,1.6522918299862115,3.7164288337480063,-0.006296634674072266,72.46180283356314
3,16,ReLU,250,1.0,64,1.6523027532771406,3.7164454156879376,-0.006301164627075195,72.46162077871432
3,16,ReLU,250,1.0,128,1.6522799485118678,3.716410803962192,-0.006291508674621582,72.46200085813554
3,16,ReLU,250,1.0,256,1.6523264204074868,3.716481363498685,-0.006310820579528809,72.46122632654189
3,16,ReLU,250,1.0,512,1.6522785112367455,3.7164086234137885,-0.006291031837463379,72.4620248127209
3,16,ReLU,250,0.1,16,0.7219609282118209,1.1889230789380483,0.6780755519866943,87.96731786313632
3,16,ReLU,250,0.1,32,0.5224341750849505,0.6158776562077343,0.833238959312439,91.29276374858416
3,16,ReLU,250,0.1,64,1.6523100354710933,3.7164564735978347,-0.006304025650024414,72.46149940881511
3,16,ReLU,250,0.1,128,1.65231046665363,3.716457128424866,-0.006304264068603516,72.46149222243949
3,16,ReLU,250,0.1,256,0.36064525360756733,0.2765987681483239,0.9251053929328918,93.9892457732072
3,16,ReLU,250,0.1,512,0.4289060159637009,0.4326336566550787,0.8828558921813965,92.851566400605
3,16,ReLU,250,0.01,16,0.35409185744769184,0.3257548992587612,0.911795437335968,94.09846904253847
3,16,ReLU,250,0.01,32,0.46323270623706475,0.527175870550611,0.8572567105293274,92.27945489604892
3,16,ReLU,250,0.01,64,0.455108158261764,0.4133403614262985,0.8880799412727356,92.4148640289706
3,16,ReLU,250,0.01,128,0.43386288332460055,0.4573948012547964,0.8761513233184814,92.76895194459
3,16,ReLU,250,0.01,256,0.7773124845808561,1.8248855507922621,0.5058761835098267,87.0447919236524
3,16,ReLU,250,0.01,512,0.913023606946705,1.9194884414353512,0.48026061058044434,84.78293988422159
3,16,ReLU,250,0.001,16,1.2624417629365943,2.5457995469165824,0.3106744885444641,78.95930395105675
3,16,ReLU,250,0.001,32,1.132608911247118,2.2089462557019055,0.40188413858413696,81.12318481254803
3,16,ReLU,250,0.001,64,1.1216924494709246,2.1533515974276036,0.41693753004074097,81.30512584215126
3,16,ReLU,250,0.001,128,1.2095932686089341,2.406480667211535,0.3483978509902954,79.8401121898511
3,16,ReLU,250,0.001,256,1.1909608760183725,2.3748452986106017,0.3569636940956116,80.15065206636046
3,16,ReLU,250,0.001,512,1.2584926934106975,2.536497326889727,0.31319326162338257,79.02512177648838
3,16,ReLU,250,0.0001,16,2.8073324827834014,11.395420971757856,-2.0855350494384766,53.211125286943314
3,16,ReLU,250,0.0001,32,2.504390334195279,9.27660119063411,-1.5118229389190674,58.26016109674534
3,16,ReLU,250,0.0001,64,2.4997439220301083,9.270201532354982,-1.5100903511047363,58.33760129949819
3,16,ReLU,250,0.0001,128,2.72091039204992,10.806614321476948,-1.9261045455932617,54.65149346583467
3,16,ReLU,250,0.0001,256,2.4820117839825633,9.188671684018827,-1.4880144596099854,58.63313693362395
3,16,ReLU,250,0.0001,512,2.6453550351567867,10.226906111578602,-1.769136905670166,55.91074941405356
3,16,Softmax,1,10.0,16,1258.302403371103,1583328.6066828144,-428716.53125,-20871.70672285172
3,16,Softmax,1,10.0,32,473.49463460575043,224200.83841779758,-60705.80859375,-7791.577243429174
3,16,Softmax,1,10.0,64,470.9637271529394,221810.72799620117,-60058.63671875,-7749.39545254899
3,16,Softmax,1,10.0,128,474.1043573474208,224778.59192219036,-60862.2421875,-7801.73928912368
3,16,Softmax,1,10.0,256,1140.2183480048575,1300102.2312489445,-352027.34375,-18903.63913341429
3,16,Softmax,1,10.0,512,71.1498626276111,5066.069025527026,-1370.73828125,-1085.8310437935183
3,16,Softmax,1,1.0,16,9.221939727206038,88.72761895998414,-23.024757385253906,-53.69899545343397
3,16,Softmax,1,1.0,32,8.582933218484794,77.36528253485832,-19.948179244995117,-43.04888697474656
3,16,Softmax,1,1.0,64,20.345521665352173,417.6147563823289,-112.07743835449219,-239.09202775586954
3,16,Softmax,1,1.0,128,8.31064104526601,72.73839989005714,-18.695358276367188,-38.51068408776683
3,16,Softmax,1,1.0,256,1.6467819095503353,3.68660368717687,0.0017792582511901855,72.55363484082775
3,16,Softmax,1,1.0,512,1.8525609496637439,4.93615973207985,-0.33656275272369385,69.12398417227094
3,16,Softmax,1,0.1,16,2.290812291011179,7.993907767731291,-1.164508581161499,61.819795149813686
3,16,Softmax,1,0.1,32,2.489137296135544,9.185052215993226,-1.487034559249878,58.51437839774094
3,16,Softmax,1,0.1,64,2.1906883107854966,7.447227650788163,-1.016484022140503,63.48852815357506
3,16,Softmax,1,0.1,128,2.3851927039752896,8.542452886056337,-1.3130378723144531,60.2467882670785
3,16,Softmax,1,0.1,256,2.2585519232366664,7.81339660697102,-1.1156315803527832,62.357467946055564
3,16,Softmax,1,0.1,512,2.156190041954636,7.263059100778147,-0.9666166305541992,64.06349930075608
3,16,Softmax,1,0.01,16,2.933525078386139,12.298818026980056,-2.3301477432250977,51.107915360231026
3,16,Softmax,1,0.01,32,2.6311628393670348,10.127841719693441,-1.7423133850097656,56.147286010549415
3,16,Softmax,1,0.01,64,2.9403742435641465,12.339032021873058,-2.341036319732666,50.99376260726422
3,16,Softmax,1,0.01,128,2.784815774671293,11.231622830928737,-2.0411837100982666,53.58640375547845
3,16,Softmax,1,0.01,256,2.9307871001726347,12.283150012060133,-2.3259055614471436,51.15354833045609
3,16,Softmax,1,0.01,512,2.7580088783522307,11.032870139055541,-1.9873676300048828,54.03318536079615
3,16,Softmax,1,0.001,16,2.886849465786565,12.013284875544631,-2.252833843231201,51.88584223689059
3,16,Softmax,1,0.001,32,2.7824175614978124,11.21352347095316,-2.036283016204834,53.626373975036465
3,16,Softmax,1,0.001,64,2.780728270116991,11.201137557743266,-2.0329291820526123,53.65452883138349
3,16,Softmax,1,0.001,128,3.093325168810274,13.261641265217753,-2.590851068496704,48.444580519828776
3,16,Softmax,1,0.001,256,2.881807142150881,11.973395669738869,-2.2420334815979004,51.96988096415198
3,16,Softmax,1,0.001,512,2.854407976106267,11.760196500120323,-2.184305429458618,52.42653373156221
3,16,Softmax,1,0.0001,16,2.746450367971515,10.947712542034665,-1.9643094539642334,54.225827200474754
3,16,Softmax,1,0.0001,32,3.17945100159228,13.802047747198303,-2.7371766567230225,47.00914997346201
3,16,Softmax,1,0.0001,64,3.1352606026486582,13.522872898869212,-2.6615850925445557,47.74565662252236
3,16,Softmax,1,0.0001,128,2.683636617505522,10.495035373953614,-1.8417384624481201,55.27272304157462
3,16,Softmax,1,0.0001,256,2.9410135659519097,12.342679141617095,-2.342024087905884,50.98310723413484
3,16,Softmax,1,0.0001,512,2.9906800193249756,12.637075548071378,-2.4217381477355957,50.15533301125041
3,16,Softmax,10,10.0,16,289.31738151387964,83708.24042043541,-22664.662109375,-4721.95635856466
3,16,Softmax,10,10.0,32,1121.038992085919,1256732.1149490867,-340284.0625,-18583.983201431984
3,16,Softmax,10,10.0,64,546.6491686232547,298829.0067308831,-80912.859375,-9010.819477054245
3,16,Softmax,10,10.0,128,1401.7865587599733,1965009.249494516,-532064.0,-23263.109312666224
3,16,Softmax,10,10.0,256,869.3985258061836,855225.8555042362,-231568.296875,-14389.975430103059
3,16,Softmax,10,10.0,512,789.0863050095578,622660.8899280245,-168596.75,-13051.438416825962
3,16,Softmax,10,1.0,16,1.720762909445075,3.942880387509502,-0.06761276721954346,71.32061817591541
3,16,Softmax,10,1.0,32,4.307677644364377,22.249105523805582,-5.02438497543335,28.20537259392705
3,16,Softmax,10,1.0,64,9.25057643299689,89.34300541170109,-23.19138526916504,-54.1762738832815
3,16,Softmax,10,1.0,128,6.336983813743501,43.850026542636584,-10.873261451721191,-5.616396895725018
3,16,Softmax,10,1.0,256,10.466912351883332,113.24929866356186,-29.66448402404785,-74.44853919805554
3,16,Softmax,10,1.0,512,6.333651535899927,43.81281645166741,-10.863184928894043,-5.560858931665447
3,16,Softmax,10,0.1,16,1.677876201927239,3.9158959748666233,-0.06030619144439697,72.03539663454602
3,16,Softmax,10,0.1,32,1.665908817985661,3.8544340130525687,-0.04366409778594971,72.2348530335723
3,16,Softmax,10,0.1,64,1.652020576716033,3.6869409172284784,0.0016879439353942871,72.46632372139945
3,16,Softmax,10,0.1,128,1.7186441212962986,4.507878778534813,-0.22059714794158936,71.35593131172836
3,16,Softmax,10,0.1,256,1.7411303976748853,4.616379667365679,-0.2499760389328003,70.98116003875191
3,16,Softmax,10,0.1,512,1.702723235385074,4.396723221841509,-0.1904996633529663,71.62127941024876
3,16,Softmax,10,0.01,16,2.10456213545292,6.835841237141315,-0.8509390354156494,64.92396440911801
3,16,Softmax,10,0.01,32,2.3165969191995353,8.140359114553652,-1.2041630744934082,61.39005134667441
3,16,Softmax,10,0.01,64,2.458228425917614,8.989943039427454,-1.4342048168182373,59.02952623470643
3,16,Softmax,10,0.01,128,2.4208432913671993,8.758471725020339,-1.3715291023254395,59.65261181054669
3,16,Softmax,10,0.01,256,2.126593987147013,7.014910127160028,-0.8994253873825073,64.55676688088312
3,16,Softmax,10,0.01,512,2.459892296903804,9.000383894889206,-1.4370319843292236,59.00179505160325
3,16,Softmax,10,0.001,16,2.9132230671091848,12.180125027906115,-2.2980093955993652,51.44628221484693
3,16,Softmax,10,0.001,32,2.8590722511176803,11.79645285787853,-2.194122791290283,52.348795814705326
3,16,Softmax,10,0.001,64,3.124370230709689,13.454918449102072,-2.6431846618652344,47.927162821505185
3,16,Softmax,10,0.001,128,2.760283630156348,11.049538829577797,-1.9918808937072754,53.99527283072754
3,16,Softmax,10,0.001,256,2.775720498592859,11.16400482036182,-2.0228748321533203,53.73799169011902
3,16,Softmax,10,0.001,512,2.925824612062028,12.254019829856192,-2.3180177211761475,51.236256465632856
3,16,Softmax,10,0.0001,16,2.720995927498132,10.762377136652383,-1.9141263961791992,54.65006787503113
3,16,Softmax,10,0.0001,32,2.699637359620268,10.608839202513245,-1.8725528717041016,55.00604400632887
3,16,Softmax,10,0.0001,64,2.884222827274925,11.992696629787583,-2.2472593784332275,51.92961954541793
3,16,Softmax,10,0.0001,128,3.307554098308509,14.63293799474579,-2.9621570110321045,44.87409836152485
3,16,Softmax,10,0.0001,256,2.8725844214122134,11.901520647359787,-2.222571849822998,52.123592976463115
3,16,Softmax,10,0.0001,512,3.109664529702906,13.363338536806726,-2.6183879375457764,48.17225783828491
3,16,Softmax,25,10.0,16,681.830382002161,464896.3629956003,-125878.8671875,-11263.839700036016
3,16,Softmax,25,10.0,32,668.3457654587766,446689.7553810656,-120949.078125,-11039.096090979609
3,16,Softmax,25,10.0,64,96.44003425760472,9304.373381995578,-2518.3427734375,-1507.333904293412
3,16,Softmax,25,10.0,128,473.5214246384641,224226.23276602823,-60712.671875,-7792.023743974401
3,16,Softmax,25,10.0,256,949.4295667283078,901420.19535229,-244076.3125,-15723.826112138462
3,16,Softmax,25,10.0,512,119.96588767843043,14395.507380861392,-3896.86767578125,-1899.431461307174
3,16,Softmax,25,1.0,16,1.762494447947112,4.1948140211140075,-0.13582873344421387,70.6250925342148
3,16,Softmax,25,1.0,32,1.8813874603163265,5.088352588523748,-0.3777719736099243,68.64354232806123
3,16,Softmax,25,1.0,64,3.313388159370873,16.34470774345701,-3.425652503967285,44.776864010485454
3,16,Softmax,25,1.0,128,3.0134692022986447,12.784471506635155,-2.4616479873657227,49.77551329502259
3,16,Softmax,25,1.0,256,6.776020318340184,49.60764042310162,-12.432249069213867,-12.933671972336413
3,16,Softmax,25,1.0,512,5.576158645305227,34.78457924099941,-8.418611526489258,7.06402257824621
3,16,Softmax,25,0.1,16,1.2815548037806301,2.522585276245173,0.3169602155685425,78.64075327032283
3,16,Softmax,25,0.1,32,1.2803683273899358,2.507534434502573,0.32103556394577026,78.66052787683441
3,16,Softmax,25,0.1,64,1.236163521912081,2.4459260776961687,0.3377172350883484,79.39727463479865
3,16,Softmax,25,0.1,128,1.3276269628928346,2.7138423739758846,0.2651735544204712,77.8728839517861
3,16,Softmax,25,0.1,256,1.3843557654261307,2.6713176390280164,0.27668797969818115,76.92740390956449
3,16,Softmax,25,0.1,512,1.3111898541168683,2.658166187195164,0.2802489995956421,78.14683576471886
3,16,Softmax,25,0.01,16,1.6483590997420867,3.6859920389538865,0.0019448399543762207,72.52734833763188
3,16,Softmax,25,0.01,32,1.6919019188441284,4.033082443652992,-0.09203672409057617,71.80163468593119
3,16,Softmax,25,0.01,64,1.6491576858727925,3.681518951175795,0.0031560659408569336,72.5140385687868
3,16,Softmax,25,0.01,128,1.6993193502403603,4.147362665785792,-0.12298035621643066,71.67801082932732
3,16,Softmax,25,0.01,256,1.6549374285037355,3.6928144292604856,9.751319885253906e-05,72.41770952493773
3,16,Softmax,25,0.01,512,1.67927930822891,3.863699802954633,-0.04617297649383545,72.01201152951818
3,16,Softmax,25,0.001,16,2.6324566562547753,10.137208221469681,-1.744849443435669,56.125722395753755
