layers,neurons,activation,epochs,lr,batch_size,accuracy
1,8,Tanh,50,0.01,32,0.6713947990543735
1,8,Tanh,50,0.01,64,0.6761229314420804
1,8,Tanh,50,0.01,128,0.6501182033096927
1,8,Tanh,50,0.01,256,0.6595744680851063
1,8,Tanh,50,0.01,512,0.6382978723404256
1,8,Tanh,50,0.001,16,0.41134751773049644
1,8,Tanh,50,0.001,32,0.2293144208037825
1,8,Tanh,50,0.001,64,0.18439716312056736
1,8,Tanh,50,0.001,128,0.30969267139479906
1,8,Tanh,50,0.001,256,0.408983451536643
1,8,Tanh,50,0.001,512,0.24822695035460993
1,8,Tanh,50,0.0001,16,0.10874704491725769
1,8,Tanh,50,0.0001,32,0.22695035460992907
1,8,Tanh,50,0.0001,64,0.17257683215130024
1,8,Tanh,50,0.0001,128,0.1773049645390071
1,8,Tanh,50,0.0001,256,0.0851063829787234
1,8,Tanh,50,0.0001,512,0.13711583924349882
1,8,Tanh,100,10.0,16,0.8888888888888888
1,8,Tanh,100,10.0,32,0.9479905437352246
1,8,Tanh,100,10.0,64,0.9716312056737588
1,8,Tanh,100,10.0,128,0.9527186761229315
1,8,Tanh,100,10.0,256,0.9692671394799054
1,8,Tanh,100,10.0,512,0.9550827423167849
1,8,Tanh,100,1.0,16,0.9787234042553191
1,8,Tanh,100,1.0,32,0.9787234042553191
1,8,Tanh,100,1.0,64,0.9763593380614657
1,8,Tanh,100,1.0,128,0.9858156028368794
1,8,Tanh,100,1.0,256,0.9810874704491725
1,8,Tanh,100,1.0,512,0.9858156028368794
1,8,Tanh,100,0.1,16,0.9763593380614657
1,8,Tanh,100,0.1,32,0.9787234042553191
1,8,Tanh,100,0.1,64,0.9763593380614657
1,8,Tanh,100,0.1,128,0.9739952718676123
1,8,Tanh,100,0.1,256,0.9692671394799054
1,8,Tanh,100,0.1,512,0.9763593380614657
1,8,Tanh,100,0.01,16,0.7825059101654847
1,8,Tanh,100,0.01,32,0.7943262411347518
1,8,Tanh,100,0.01,64,0.7872340425531915
1,8,Tanh,100,0.01,128,0.7966903073286052
1,8,Tanh,100,0.01,256,0.8014184397163121
1,8,Tanh,100,0.01,512,0.7777777777777778
1,8,Tanh,100,0.001,16,0.43498817966903075
1,8,Tanh,100,0.001,32,0.4940898345153664
1,8,Tanh,100,0.001,64,0.4988179669030733
1,8,Tanh,100,0.001,128,0.39952718676122934
1,8,Tanh,100,0.001,256,0.5035460992907801
1,8,Tanh,100,0.001,512,0.3617021276595745
1,8,Tanh,100,0.0001,16,0.18439716312056736
1,8,Tanh,100,0.0001,32,0.1276595744680851
1,8,Tanh,100,0.0001,64,0.18912529550827423
1,8,Tanh,100,0.0001,128,0.16784869976359337
1,8,Tanh,100,0.0001,256,0.18439716312056736
1,8,Tanh,100,0.0001,512,0.21749408983451538
1,8,Tanh,250,10.0,16,0.9621749408983451
1,8,Tanh,250,10.0,32,0.9054373522458629
1,8,Tanh,250,10.0,64,0.9621749408983451
1,8,Tanh,250,10.0,128,0.7848699763593381
1,8,Tanh,250,10.0,256,0.7966903073286052
1,8,Tanh,250,10.0,512,0.9527186761229315
1,8,Tanh,250,1.0,16,0.46335697399527187
1,8,Tanh,250,1.0,32,0.9810874704491725
1,8,Tanh,250,1.0,64,0.9810874704491725
1,8,Tanh,250,1.0,128,0.9858156028368794
1,8,Tanh,250,1.0,256,0.983451536643026
1,8,Tanh,250,1.0,512,0.9858156028368794
1,8,Tanh,250,0.1,16,0.9739952718676123
1,8,Tanh,250,0.1,32,0.9787234042553191
1,8,Tanh,250,0.1,64,0.966903073286052
1,8,Tanh,250,0.1,128,0.9787234042553191
1,8,Tanh,250,0.1,256,0.9763593380614657
1,8,Tanh,250,0.1,512,0.9621749408983451
1,8,Tanh,250,0.01,16,0.9243498817966903
1,8,Tanh,250,0.01,32,0.933806146572104
1,8,Tanh,250,0.01,64,0.9243498817966903
1,8,Tanh,250,0.01,128,0.933806146572104
1,8,Tanh,250,0.01,256,0.9219858156028369
1,8,Tanh,250,0.01,512,0.9361702127659575
1,8,Tanh,250,0.001,16,0.5981087470449172
1,8,Tanh,250,0.001,32,0.5768321513002365
1,8,Tanh,250,0.001,64,0.6359338061465721
1,8,Tanh,250,0.001,128,0.6052009456264775
1,8,Tanh,250,0.001,256,0.6099290780141844
1,8,Tanh,250,0.001,512,0.607565011820331
1,8,Tanh,250,0.0001,16,0.3144208037825059
1,8,Tanh,250,0.0001,32,0.2198581560283688
1,8,Tanh,250,0.0001,64,0.22458628841607564
1,8,Tanh,250,0.0001,128,0.1938534278959811
1,8,Tanh,250,0.0001,256,0.26713947990543735
1,8,Tanh,250,0.0001,512,0.18203309692671396
1,16,Sigmoid,1,10.0,16,0.054373522458628844
1,16,Sigmoid,1,10.0,32,0.0425531914893617
1,16,Sigmoid,1,10.0,64,0.11347517730496454
1,16,Sigmoid,1,10.0,128,0.08983451536643026
1,16,Sigmoid,1,10.0,256,0.054373522458628844
1,16,Sigmoid,1,10.0,512,0.1111111111111111
1,16,Sigmoid,1,1.0,16,0.16312056737588654
1,16,Sigmoid,1,1.0,32,0.05200945626477541
1,16,Sigmoid,1,1.0,64,0.15602836879432624
1,16,Sigmoid,1,1.0,128,0.17257683215130024
1,16,Sigmoid,1,1.0,256,0.07565011820330969
1,16,Sigmoid,1,1.0,512,0.15602836879432624
1,16,Sigmoid,1,0.1,16,0.4515366430260047
1,16,Sigmoid,1,0.1,32,0.524822695035461
1,16,Sigmoid,1,0.1,64,0.44680851063829785
1,16,Sigmoid,1,0.1,128,0.44208037825059104
1,16,Sigmoid,1,0.1,256,0.3640661938534279
1,16,Sigmoid,1,0.1,512,0.4799054373522459
1,16,Sigmoid,1,0.01,16,0.14420803782505912
1,16,Sigmoid,1,0.01,32,0.13711583924349882
1,16,Sigmoid,1,0.01,64,0.1773049645390071
1,16,Sigmoid,1,0.01,128,0.17494089834515367
1,16,Sigmoid,1,0.01,256,0.28841607565011823
1,16,Sigmoid,1,0.01,512,0.14420803782505912
1,16,Sigmoid,1,0.001,16,0.21513002364066194
1,16,Sigmoid,1,0.001,32,0.15602836879432624
1,16,Sigmoid,1,0.001,64,0.16548463356973994
1,16,Sigmoid,1,0.001,128,0.1773049645390071
1,16,Sigmoid,1,0.001,256,0.16548463356973994
1,16,Sigmoid,1,0.001,512,0.16784869976359337
1,16,Sigmoid,1,0.0001,16,0.1536643026004728
1,16,Sigmoid,1,0.0001,32,0.21040189125295508
1,16,Sigmoid,1,0.0001,64,0.08037825059101655
1,16,Sigmoid,1,0.0001,128,0.09929078014184398
1,16,Sigmoid,1,0.0001,256,0.1347517730496454
1,16,Sigmoid,1,0.0001,512,0.19621749408983452
1,16,Sigmoid,10,10.0,16,0.5839243498817966
1,16,Sigmoid,10,10.0,32,0.5531914893617021
1,16,Sigmoid,10,10.0,64,0.557919621749409
1,16,Sigmoid,10,10.0,128,0.48699763593380613
1,16,Sigmoid,10,10.0,256,0.6264775413711584
1,16,Sigmoid,10,10.0,512,0.5130023640661938
1,16,Sigmoid,10,1.0,16,0.557919621749409
1,16,Sigmoid,10,1.0,32,0.6217494089834515
1,16,Sigmoid,10,1.0,64,0.5460992907801419
1,16,Sigmoid,10,1.0,128,0.5650118203309693
1,16,Sigmoid,10,1.0,256,0.5910165484633569
1,16,Sigmoid,10,1.0,512,0.5957446808510638
1,16,Sigmoid,10,0.1,16,0.7565011820330969
1,16,Sigmoid,10,0.1,32,0.806146572104019
1,16,Sigmoid,10,0.1,64,0.8085106382978723
1,16,Sigmoid,10,0.1,128,0.7683215130023641
1,16,Sigmoid,10,0.1,256,0.7470449172576832
1,16,Sigmoid,10,0.1,512,0.75177304964539
1,16,Sigmoid,10,0.01,16,0.5224586288416075
1,16,Sigmoid,10,0.01,32,0.46335697399527187
1,16,Sigmoid,10,0.01,64,0.5011820330969267
1,16,Sigmoid,10,0.01,128,0.4940898345153664
1,16,Sigmoid,10,0.01,256,0.5295508274231678
1,16,Sigmoid,10,0.01,512,0.48936170212765956
1,16,Sigmoid,10,0.001,16,0.3049645390070922
1,16,Sigmoid,10,0.001,32,0.2293144208037825
1,16,Sigmoid,10,0.001,64,0.2765957446808511
1,16,Sigmoid,10,0.001,128,0.20803782505910165
1,16,Sigmoid,10,0.001,256,0.1867612293144208
1,16,Sigmoid,10,0.001,512,0.24113475177304963
1,16,Sigmoid,10,0.0001,16,0.14893617021276595
1,16,Sigmoid,10,0.0001,32,0.19621749408983452
1,16,Sigmoid,10,0.0001,64,0.2293144208037825
1,16,Sigmoid,10,0.0001,128,0.18439716312056736
1,16,Sigmoid,10,0.0001,256,0.14893617021276595
1,16,Sigmoid,10,0.0001,512,0.061465721040189124
1,16,Sigmoid,25,10.0,16,0.8203309692671394
1,16,Sigmoid,25,10.0,32,0.8297872340425532
1,16,Sigmoid,25,10.0,64,0.7990543735224587
1,16,Sigmoid,25,10.0,128,0.8486997635933806
1,16,Sigmoid,25,10.0,256,0.8557919621749409
1,16,Sigmoid,25,10.0,512,0.8463356973995272
1,16,Sigmoid,25,1.0,16,0.8250591016548463
1,16,Sigmoid,25,1.0,32,0.7635933806146572
1,16,Sigmoid,25,1.0,64,0.8132387706855791
1,16,Sigmoid,25,1.0,128,0.8132387706855791
1,16,Sigmoid,25,1.0,256,0.8368794326241135
1,16,Sigmoid,25,1.0,512,0.7659574468085106
1,16,Sigmoid,25,0.1,16,0.9243498817966903
1,16,Sigmoid,25,0.1,32,0.933806146572104
1,16,Sigmoid,25,0.1,64,0.9101654846335697
1,16,Sigmoid,25,0.1,128,0.9267139479905437
1,16,Sigmoid,25,0.1,256,0.9290780141843972
1,16,Sigmoid,25,0.1,512,0.9385342789598109
1,16,Sigmoid,25,0.01,16,0.5981087470449172
1,16,Sigmoid,25,0.01,32,0.6170212765957447
1,16,Sigmoid,25,0.01,64,0.6477541371158393
1,16,Sigmoid,25,0.01,128,0.6382978723404256
1,16,Sigmoid,25,0.01,256,0.6170212765957447
1,16,Sigmoid,25,0.01,512,0.6099290780141844
1,16,Sigmoid,25,0.001,16,0.3191489361702128
1,16,Sigmoid,25,0.001,32,0.34515366430260047
1,16,Sigmoid,25,0.001,64,0.31678486997635935
1,16,Sigmoid,25,0.001,128,0.2860520094562648
1,16,Sigmoid,25,0.001,256,0.2624113475177305
1,16,Sigmoid,25,0.001,512,0.30260047281323876
1,16,Sigmoid,25,0.0001,16,0.12529550827423167
1,16,Sigmoid,25,0.0001,32,0.14893617021276595
1,16,Sigmoid,25,0.0001,64,0.15839243498817968
1,16,Sigmoid,25,0.0001,128,0.18439716312056736
1,16,Sigmoid,25,0.0001,256,0.24822695035460993
1,16,Sigmoid,25,0.0001,512,0.18912529550827423
1,16,Sigmoid,50,10.0,16,0.8983451536643026
1,16,Sigmoid,50,10.0,32,0.9030732860520094
1,16,Sigmoid,50,10.0,64,0.9645390070921985
1,16,Sigmoid,50,10.0,128,0.9432624113475178
1,16,Sigmoid,50,10.0,256,0.9432624113475178
1,16,Sigmoid,50,10.0,512,0.9385342789598109
1,16,Sigmoid,50,1.0,16,0.9479905437352246
1,16,Sigmoid,50,1.0,32,0.933806146572104
1,16,Sigmoid,50,1.0,64,0.9408983451536643
1,16,Sigmoid,50,1.0,128,0.950354609929078
1,16,Sigmoid,50,1.0,256,0.8463356973995272
1,16,Sigmoid,50,1.0,512,0.950354609929078
1,16,Sigmoid,50,0.1,16,0.9621749408983451
1,16,Sigmoid,50,0.1,32,0.9692671394799054
1,16,Sigmoid,50,0.1,64,0.966903073286052
1,16,Sigmoid,50,0.1,128,0.9692671394799054
1,16,Sigmoid,50,0.1,256,0.9645390070921985
1,16,Sigmoid,50,0.1,512,0.9621749408983451
1,16,Sigmoid,50,0.01,16,0.735224586288416
1,16,Sigmoid,50,0.01,32,0.7423167848699763
1,16,Sigmoid,50,0.01,64,0.706855791962175
1,16,Sigmoid,50,0.01,128,0.7257683215130024
1,16,Sigmoid,50,0.01,256,0.723404255319149
1,16,Sigmoid,50,0.01,512,0.7115839243498818
1,16,Sigmoid,50,0.001,16,0.3947990543735225
1,16,Sigmoid,50,0.001,32,0.44208037825059104
1,16,Sigmoid,50,0.001,64,0.42080378250591016
1,16,Sigmoid,50,0.001,128,0.38534278959810875
1,16,Sigmoid,50,0.001,256,0.3900709219858156
1,16,Sigmoid,50,0.001,512,0.38534278959810875
1,16,Sigmoid,50,0.0001,16,0.14184397163120568
1,16,Sigmoid,50,0.0001,32,0.17494089834515367
1,16,Sigmoid,50,0.0001,64,0.06382978723404255
1,16,Sigmoid,50,0.0001,128,0.29550827423167847
1,16,Sigmoid,50,0.0001,256,0.1867612293144208
1,16,Sigmoid,50,0.0001,512,0.10874704491725769
1,16,Sigmoid,100,10.0,16,0.9527186761229315
1,16,Sigmoid,100,10.0,32,0.9479905437352246
1,16,Sigmoid,100,10.0,64,0.9716312056737588
1,16,Sigmoid,100,10.0,128,0.9621749408983451
1,16,Sigmoid,100,10.0,256,0.9574468085106383
1,16,Sigmoid,100,10.0,512,0.933806146572104
1,16,Sigmoid,100,1.0,16,0.9645390070921985
1,16,Sigmoid,100,1.0,32,0.9787234042553191
1,16,Sigmoid,100,1.0,64,0.9787234042553191
1,16,Sigmoid,100,1.0,128,0.9550827423167849
1,16,Sigmoid,100,1.0,256,0.9550827423167849
1,16,Sigmoid,100,1.0,512,0.9810874704491725
1,16,Sigmoid,100,0.1,16,0.9763593380614657
1,16,Sigmoid,100,0.1,32,0.9739952718676123
1,16,Sigmoid,100,0.1,64,0.9716312056737588
1,16,Sigmoid,100,0.1,128,0.9598108747044918
1,16,Sigmoid,100,0.1,256,0.9763593380614657
1,16,Sigmoid,100,0.1,512,0.9763593380614657
1,16,Sigmoid,100,0.01,16,0.8534278959810875
1,16,Sigmoid,100,0.01,32,0.8486997635933806
1,16,Sigmoid,100,0.01,64,0.8463356973995272
1,16,Sigmoid,100,0.01,128,0.851063829787234
1,16,Sigmoid,100,0.01,256,0.8463356973995272
1,16,Sigmoid,100,0.01,512,0.8534278959810875
1,16,Sigmoid,100,0.001,16,0.5271867612293144
1,16,Sigmoid,100,0.001,32,0.5721040189125296
1,16,Sigmoid,100,0.001,64,0.5437352245862884
1,16,Sigmoid,100,0.001,128,0.524822695035461
1,16,Sigmoid,100,0.001,256,0.5366430260047281
1,16,Sigmoid,100,0.001,512,0.4799054373522459
1,16,Sigmoid,100,0.0001,16,0.13947990543735225
1,16,Sigmoid,100,0.0001,32,0.2222222222222222
1,16,Sigmoid,100,0.0001,64,0.14420803782505912
1,16,Sigmoid,100,0.0001,128,0.09929078014184398
1,16,Sigmoid,100,0.0001,256,0.1276595744680851
1,16,Sigmoid,100,0.0001,512,0.1773049645390071
1,16,Sigmoid,250,10.0,16,0.789598108747045
1,16,Sigmoid,250,10.0,32,0.9196217494089834
1,16,Sigmoid,250,10.0,64,0.9101654846335697
1,16,Sigmoid,250,10.0,128,0.9716312056737588
1,16,Sigmoid,250,10.0,256,0.933806146572104
1,16,Sigmoid,250,10.0,512,0.9456264775413712
1,16,Sigmoid,250,1.0,16,0.9787234042553191
1,16,Sigmoid,250,1.0,32,0.9692671394799054
1,16,Sigmoid,250,1.0,64,0.983451536643026
1,16,Sigmoid,250,1.0,128,0.9716312056737588
1,16,Sigmoid,250,1.0,256,0.966903073286052
1,16,Sigmoid,250,1.0,512,0.9432624113475178
1,16,Sigmoid,250,0.1,16,0.9787234042553191
1,16,Sigmoid,250,0.1,32,0.983451536643026
1,16,Sigmoid,250,0.1,64,0.9787234042553191
1,16,Sigmoid,250,0.1,128,0.9810874704491725
1,16,Sigmoid,250,0.1,256,0.9787234042553191
1,16,Sigmoid,250,0.1,512,0.9763593380614657
1,16,Sigmoid,250,0.01,16,0.9432624113475178
1,16,Sigmoid,250,0.01,32,0.9527186761229315
1,16,Sigmoid,250,0.01,64,0.9479905437352246
1,16,Sigmoid,250,0.01,128,0.9527186761229315
1,16,Sigmoid,250,0.01,256,0.9527186761229315
1,16,Sigmoid,250,0.01,512,0.9456264775413712
1,16,Sigmoid,250,0.001,16,0.6264775413711584
1,16,Sigmoid,250,0.001,32,0.6501182033096927
1,16,Sigmoid,250,0.001,64,0.6524822695035462
1,16,Sigmoid,250,0.001,128,0.6430260047281324
1,16,Sigmoid,250,0.001,256,0.6430260047281324
1,16,Sigmoid,250,0.001,512,0.6666666666666666
1,16,Sigmoid,250,0.0001,16,0.28841607565011823
1,16,Sigmoid,250,0.0001,32,0.375886524822695
1,16,Sigmoid,250,0.0001,64,0.2293144208037825
1,16,Sigmoid,250,0.0001,128,0.20094562647754138
1,16,Sigmoid,250,0.0001,256,0.2198581560283688
1,16,Sigmoid,250,0.0001,512,0.35697399527186763
1,16,Softmax,1,10.0,16,0.09219858156028368
1,16,Softmax,1,10.0,32,0.07801418439716312
1,16,Softmax,1,10.0,64,0.0425531914893617
1,16,Softmax,1,10.0,128,0.06382978723404255
1,16,Softmax,1,10.0,256,0.10401891252955082
1,16,Softmax,1,10.0,512,0.02364066193853428
1,16,Softmax,1,1.0,16,0.3073286052009456
1,16,Softmax,1,1.0,32,0.0851063829787234
1,16,Softmax,1,1.0,64,0.28368794326241137
1,16,Softmax,1,1.0,128,0.054373522458628844
1,16,Softmax,1,1.0,256,0.054373522458628844
1,16,Softmax,1,1.0,512,0.16312056737588654
1,16,Softmax,1,0.1,16,0.3829787234042553
1,16,Softmax,1,0.1,32,0.4491725768321513
1,16,Softmax,1,0.1,64,0.48226950354609927
1,16,Softmax,1,0.1,128,0.408983451536643
1,16,Softmax,1,0.1,256,0.3309692671394799
1,16,Softmax,1,0.1,512,0.4397163120567376
1,16,Softmax,1,0.01,16,0.21749408983451538
1,16,Softmax,1,0.01,32,0.17257683215130024
1,16,Softmax,1,0.01,64,0.17494089834515367
1,16,Softmax,1,0.01,128,0.13002364066193853
1,16,Softmax,1,0.01,256,0.12293144208037825
1,16,Softmax,1,0.01,512,0.13711583924349882
1,16,Softmax,1,0.001,16,0.13002364066193853
1,16,Softmax,1,0.001,32,0.2127659574468085
1,16,Softmax,1,0.001,64,0.1276595744680851
1,16,Softmax,1,0.001,128,0.16548463356973994
1,16,Softmax,1,0.001,256,0.09929078014184398
1,16,Softmax,1,0.001,512,0.13238770685579196
1,16,Softmax,1,0.0001,16,0.09219858156028368
1,16,Softmax,1,0.0001,32,0.1607565011820331
1,16,Softmax,1,0.0001,64,0.15602836879432624
1,16,Softmax,1,0.0001,128,0.03309692671394799
1,16,Softmax,1,0.0001,256,0.2033096926713948
1,16,Softmax,1,0.0001,512,0.19858156028368795
1,16,Softmax,10,10.0,16,0.607565011820331
1,16,Softmax,10,10.0,32,0.5886524822695035
1,16,Softmax,10,10.0,64,0.5721040189125296
1,16,Softmax,10,10.0,128,0.5460992907801419
1,16,Softmax,10,10.0,256,0.5555555555555556
1,16,Softmax,10,10.0,512,0.5815602836879432
1,16,Softmax,10,1.0,16,0.5602836879432624
1,16,Softmax,10,1.0,32,0.5791962174940898
1,16,Softmax,10,1.0,64,0.6004728132387707
1,16,Softmax,10,1.0,128,0.624113475177305
1,16,Softmax,10,1.0,256,0.48226950354609927
1,16,Softmax,10,1.0,512,0.47754137115839246
1,16,Softmax,10,0.1,16,0.7541371158392435
1,16,Softmax,10,0.1,32,0.7423167848699763
1,16,Softmax,10,0.1,64,0.7777777777777778
1,16,Softmax,10,0.1,128,0.8037825059101655
1,16,Softmax,10,0.1,256,0.8108747044917257
1,16,Softmax,10,0.1,512,0.789598108747045
1,16,Softmax,10,0.01,16,0.524822695035461
1,16,Softmax,10,0.01,32,0.5177304964539007
1,16,Softmax,10,0.01,64,0.48699763593380613
1,16,Softmax,10,0.01,128,0.4657210401891253
1,16,Softmax,10,0.01,256,0.45390070921985815
1,16,Softmax,10,0.01,512,0.541371158392435
1,16,Softmax,10,0.001,16,0.27423167848699764
1,16,Softmax,10,0.001,32,0.1773049645390071
1,16,Softmax,10,0.001,64,0.11347517730496454
1,16,Softmax,10,0.001,128,0.09456264775413711
1,16,Softmax,10,0.001,256,0.0851063829787234
1,16,Softmax,10,0.001,512,0.2458628841607565
1,16,Softmax,10,0.0001,16,0.1276595744680851
1,16,Softmax,10,0.0001,32,0.19858156028368795
1,16,Softmax,10,0.0001,64,0.20567375886524822
1,16,Softmax,10,0.0001,128,0.1182033096926714
1,16,Softmax,10,0.0001,256,0.14657210401891252
1,16,Softmax,10,0.0001,512,0.14657210401891252
1,16,Softmax,25,10.0,16,0.851063829787234
1,16,Softmax,25,10.0,32,0.8534278959810875
1,16,Softmax,25,10.0,64,0.8085106382978723
1,16,Softmax,25,10.0,128,0.8203309692671394
1,16,Softmax,25,10.0,256,0.7966903073286052
1,16,Softmax,25,10.0,512,0.8014184397163121
1,16,Softmax,25,1.0,16,0.7588652482269503
1,16,Softmax,25,1.0,32,0.7730496453900709
1,16,Softmax,25,1.0,64,0.7423167848699763
1,16,Softmax,25,1.0,128,0.8368794326241135
1,16,Softmax,25,1.0,256,0.8203309692671394
1,16,Softmax,25,1.0,512,0.8581560283687943
1,16,Softmax,25,0.1,16,0.9290780141843972
1,16,Softmax,25,0.1,32,0.9078014184397163
1,16,Softmax,25,0.1,64,0.9125295508274232
1,16,Softmax,25,0.1,128,0.9219858156028369
1,16,Softmax,25,0.1,256,0.9361702127659575
1,16,Softmax,25,0.1,512,0.933806146572104
1,16,Softmax,25,0.01,16,0.6595744680851063
1,16,Softmax,25,0.01,32,0.6264775413711584
1,16,Softmax,25,0.01,64,0.6193853427895981
1,16,Softmax,25,0.01,128,0.640661938534279
1,16,Softmax,25,0.01,256,0.6288416075650118
1,16,Softmax,25,0.01,512,0.640661938534279
1,16,Softmax,25,0.001,16,0.3144208037825059
1,16,Softmax,25,0.001,32,0.33569739952718675
1,16,Softmax,25,0.001,64,0.2198581560283688
1,16,Softmax,25,0.001,128,0.3971631205673759
1,16,Softmax,25,0.001,256,0.25295508274231676
1,16,Softmax,25,0.001,512,0.21749408983451538
1,16,Softmax,25,0.0001,16,0.19858156028368795
1,16,Softmax,25,0.0001,32,0.10638297872340426
1,16,Softmax,25,0.0001,64,0.15130023640661938
1,16,Softmax,25,0.0001,128,0.1182033096926714
1,16,Softmax,25,0.0001,256,0.2033096926713948
1,16,Softmax,25,0.0001,512,0.1938534278959811
1,16,Softmax,50,10.0,16,0.933806146572104
1,16,Softmax,50,10.0,32,0.933806146572104
1,16,Softmax,50,10.0,64,0.9385342789598109
1,16,Softmax,50,10.0,128,0.9645390070921985
1,16,Softmax,50,10.0,256,0.91725768321513
1,16,Softmax,50,10.0,512,0.9243498817966903
1,16,Softmax,50,1.0,16,0.950354609929078
1,16,Softmax,50,1.0,32,0.9314420803782506
1,16,Softmax,50,1.0,64,0.9408983451536643
1,16,Softmax,50,1.0,128,0.9290780141843972
1,16,Softmax,50,1.0,256,0.933806146572104
1,16,Softmax,50,1.0,512,0.9432624113475178
1,16,Softmax,50,0.1,16,0.9621749408983451
1,16,Softmax,50,0.1,32,0.9692671394799054
1,16,Softmax,50,0.1,64,0.966903073286052
1,16,Softmax,50,0.1,128,0.9716312056737588
1,16,Softmax,50,0.1,256,0.9598108747044918
1,16,Softmax,50,0.1,512,0.9621749408983451
1,16,Softmax,50,0.01,16,0.7328605200945626
1,16,Softmax,50,0.01,32,0.7186761229314421
1,16,Softmax,50,0.01,64,0.7186761229314421
1,16,Softmax,50,0.01,128,0.7210401891252955
1,16,Softmax,50,0.01,256,0.7257683215130024
1,16,Softmax,50,0.01,512,0.7092198581560284
1,16,Softmax,50,0.001,16,0.4515366430260047
1,16,Softmax,50,0.001,32,0.4302600472813239
1,16,Softmax,50,0.001,64,0.41134751773049644
1,16,Softmax,50,0.001,128,0.5011820330969267
1,16,Softmax,50,0.001,256,0.34515366430260047
1,16,Softmax,50,0.001,512,0.3380614657210402
1,16,Softmax,50,0.0001,16,0.12529550827423167
1,16,Softmax,50,0.0001,32,0.22695035460992907
1,16,Softmax,50,0.0001,64,0.1867612293144208
1,16,Softmax,50,0.0001,128,0.1536643026004728
1,16,Softmax,50,0.0001,256,0.13947990543735225
1,16,Softmax,50,0.0001,512,0.16784869976359337
1,16,Softmax,100,10.0,16,0.9550827423167849
1,16,Softmax,100,10.0,32,0.9408983451536643
1,16,Softmax,100,10.0,64,0.9645390070921985
1,16,Softmax,100,10.0,128,0.9645390070921985
1,16,Softmax,100,10.0,256,0.9314420803782506
1,16,Softmax,100,10.0,512,0.9692671394799054
1,16,Softmax,100,1.0,16,0.9408983451536643
1,16,Softmax,100,1.0,32,0.966903073286052
1,16,Softmax,100,1.0,64,0.9787234042553191
1,16,Softmax,100,1.0,128,0.9385342789598109
1,16,Softmax,100,1.0,256,0.9763593380614657
1,16,Softmax,100,1.0,512,0.9621749408983451
1,16,Softmax,100,0.1,16,0.9810874704491725
1,16,Softmax,100,0.1,32,0.9763593380614657
1,16,Softmax,100,0.1,64,0.9810874704491725
1,16,Softmax,100,0.1,128,0.9739952718676123
1,16,Softmax,100,0.1,256,0.9763593380614657
1,16,Softmax,100,0.1,512,0.9739952718676123
1,16,Softmax,100,0.01,16,0.851063829787234
1,16,Softmax,100,0.01,32,0.8463356973995272
1,16,Softmax,100,0.01,64,0.8486997635933806
1,16,Softmax,100,0.01,128,0.8628841607565012
1,16,Softmax,100,0.01,256,0.8557919621749409
1,16,Softmax,100,0.01,512,0.8557919621749409
1,16,Softmax,100,0.001,16,0.524822695035461
1,16,Softmax,100,0.001,32,0.4940898345153664
1,16,Softmax,100,0.001,64,0.5390070921985816
1,16,Softmax,100,0.001,128,0.5319148936170213
1,16,Softmax,100,0.001,256,0.5437352245862884
1,16,Softmax,100,0.001,512,0.5815602836879432
1,16,Softmax,100,0.0001,16,0.21040189125295508
1,16,Softmax,100,0.0001,32,0.19858156028368795
1,16,Softmax,100,0.0001,64,0.22695035460992907
1,16,Softmax,100,0.0001,128,0.14420803782505912
1,16,Softmax,100,0.0001,256,0.2293144208037825
1,16,Softmax,100,0.0001,512,0.17257683215130024
1,16,Softmax,250,10.0,16,0.7825059101654847
1,16,Softmax,250,10.0,32,0.9527186761229315
1,16,Softmax,250,10.0,64,0.9574468085106383
1,16,Softmax,250,10.0,128,0.983451536643026
1,16,Softmax,250,10.0,256,0.9101654846335697
1,16,Softmax,250,10.0,512,0.8817966903073287
1,16,Softmax,250,1.0,16,0.9054373522458629
1,16,Softmax,250,1.0,32,0.933806146572104
1,16,Softmax,250,1.0,64,0.9810874704491725
1,16,Softmax,250,1.0,128,0.9787234042553191
1,16,Softmax,250,1.0,256,0.983451536643026
1,16,Softmax,250,1.0,512,0.9810874704491725
1,16,Softmax,250,0.1,16,0.9810874704491725
1,16,Softmax,250,0.1,32,0.9787234042553191
1,16,Softmax,250,0.1,64,0.9810874704491725
1,16,Softmax,250,0.1,128,0.9810874704491725
1,16,Softmax,250,0.1,256,0.9810874704491725
1,16,Softmax,250,0.1,512,0.983451536643026
1,16,Softmax,250,0.01,16,0.9527186761229315
1,16,Softmax,250,0.01,32,0.9456264775413712
1,16,Softmax,250,0.01,64,0.9456264775413712
1,16,Softmax,250,0.01,128,0.950354609929078
1,16,Softmax,250,0.01,256,0.950354609929078
1,16,Softmax,250,0.01,512,0.9527186761229315
1,16,Softmax,250,0.001,16,0.6477541371158393
1,16,Softmax,250,0.001,32,0.6477541371158393
1,16,Softmax,250,0.001,64,0.6643026004728132
1,16,Softmax,250,0.001,128,0.6973995271867612
1,16,Softmax,250,0.001,256,0.6382978723404256
1,16,Softmax,250,0.001,512,0.6453900709219859
1,16,Softmax,250,0.0001,16,0.27423167848699764
1,16,Softmax,250,0.0001,32,0.30023640661938533
1,16,Softmax,250,0.0001,64,0.30260047281323876
1,16,Softmax,250,0.0001,128,0.2033096926713948
